Elongation [mm],Equivalent plastic strain
0.525,5.06070137
0.5175,5.066550255
0.51,5.072245598
0.5025,5.077791691
0.495,5.083191872
0.4875,5.088448524
0.48,5.093569756
0.4725,5.09855938
0.465,5.103420258
0.4575,5.108161449
0.45,5.112787247
0.4425,5.117302418
0.435,5.121717453
0.4275,5.12603426
0.42,5.130259514
0.4125,5.134400845
0.405,5.13846159
0.3975,5.142447948
0.39,5.146368027
0.3825,5.150224209
0.375,5.154019356
0.3675,5.15776062
0.36,5.161448002
0.3525,5.165086746
0.345,5.168676853
0.3375,5.172218323
0.33,5.175713062
0.3225,5.179157257
0.315,5.182549953
0.3075,5.185887337
0.3,5.189167976
0.2925,5.192388058
0.285,5.195545197
0.2775,5.198633671
0.27,5.201644897
0.2625,5.204569817
0.255,5.207396507
0.2475,5.210116386
0.24,5.212714195
0.2325,5.215178013
0.225,5.217490196
0.2175,5.219639778
0.21,5.221621513
0.2025,5.223439217
0.195,5.225121021
0.1875,5.226721764
0.18,5.228291512
0.1725,5.229917049
0.165,5.23168993
0.1575,5.233628273
0.15,5.23573637
0.1425,5.23800087
0.135,5.240481377
0.1275,5.243268013
0.12,5.246164322
0.1125,5.249047279
0.105,5.251865864
0.0975,5.254577637
0.09,5.257146358
0.0825,5.259586811
0.075,5.26192379
0.0675,5.26417923
0.06,5.26636219
0.0525,5.268475533
0.045,5.270527363
0.0375,5.272525787
0.03,5.274487495
0.0225,5.276394367
0.015,5.278245926
0.0075,5.280052185
0.0,5.281805515
