panel zone shear distortion (rad),panel zone shear force (kN)
0.00264862,7109.362072
0.003671988,7136.917739
0.004772247,7054.250738
0.005424739,5593.80039
0.004851596,3830.237705
0.004215766,1873.785352
0.003750087,440.8906711
0.003703145,-744.0030075
0.003529286,-1625.78435
0.003283784,-2728.011027
0.002870296,-3306.680033
0.00229932,-4023.127374
0.001322269,-4601.79638
0.000552733,-5235.576719
-0.000492253,-5676.467391
-0.001217012,-6172.469396
-0.002253043,-6585.8044
-0.003704102,-6888.916736
-0.005457478,-7081.806405
-0.005450064,-6365.359064
-0.0051672,-5841.801392
-0.00487538,-5290.688053
-0.004570898,-4353.795377
-0.005253963,-3334.2357
-0.005400331,-2397.343024
-0.00558252,-1570.673016
-0.005444483,-799.1143414
-0.005009377,192.8896686
-0.004672781,881.7813422
-0.00440412,1708.451351
-0.003901079,2562.677026
-0.003172613,3416.902701
-0.002930818,4160.905709
-0.002300861,4712.019047
-0.001941105,5125.354052
-0.000391537,5731.578724
0.000680315,6255.136396
0.001603634,6668.4714
0.002517996,7054.250738
0.003559275,7136.917739
0.005011876,6751.138401
0.00486859,6310.24773
0.003337224,1598.228683
0.003317148,496.002005
0.003440357,-165.3340017
0.003207518,-881.7813422
0.003371796,-1763.562684
0.003138957,-2480.010025
0.002766539,-3279.124366
0.001961182,-4023.127374
0.001057316,-5070.242718
-0.000311605,-5814.245725
-0.00173055,-6365.359064
-0.003365965,-6888.916736
-0.005223098,-7054.250738
-0.00575238,-6255.136396
-0.005268791,-4767.130381
-0.004919532,-3692.459371
-0.005080104,-2452.454358
-0.00519065,-1405.339014
-0.004900372,-165.3340017
-0.004942983,744.0030075
-0.004593724,1818.674018
-0.004031702,2507.565692
-0.003280077,3086.234698
-0.002898704,3912.904706
-0.002193396,5042.687051
-0.001865755,5704.023057
2.19507E-05,6310.24773
0.001440896,6861.361069
0.00243215,7136.917739
0.004063858,7302.25174
0.005228346,6723.582734
0.005108219,6007.135394
0.004705228,4767.130381
0.004617216,3802.682038
0.004201562,2176.897689
0.003807527,964.448343
0.003453019,220.4453356
0.003008959,-799.1143414
0.002623878,-1984.00802
0.002501586,-3747.570704
0.001678318,-4546.685046
0.000273576,-5400.910721
-0.002118712,-6172.469396
-0.003339099,-6806.249735
-0.004876005,-7026.695071
-0.00565233,-6640.915734
-0.005347848,-5704.023057
-0.004998589,-4629.352047
-0.005812277,-3664.903704
-0.005887002,-2507.565692
-0.005600431,-1625.78435
-0.005057861,-303.1123364
-0.004583227,1157.338012
-0.004296656,2039.119354
-0.00368615,3224.013032
-0.003408534,4078.238708
-0.002959225,4767.130381
-0.002189689,5400.910721
-0.001690355,5896.912726
0.00141403,6778.694068
0.002639664,7081.806405
0.004271372,7247.140406
0.005643375,6613.360067
0.004861176,5593.80039
0.004393332,3113.790365
0.003676903,909.3370092
0.003499337,-330.6680033
0.002962016,-1984.00802
0.002644871,-3306.680033
0.00222397,-4601.79638
0.000833432,-5759.134391
-0.001288655,-6392.914731
-0.003478677,-6888.916736
-0.004772247,-7054.250738
-0.005797157,-6392.914731
-0.005772748,-3196.457366
-0.005651372,992.00401
-0.004577354,2562.677026
-0.002837557,4794.686048
-0.001609757,6144.913729
0.000669819,6916.472403
0.00350925,7329.807407
0.006913786,7054.250738
0.007840186,6089.802395
0.005745882,3113.790365
0.005119007,1184.893679
0.00484664,0
0.005237885,-1570.673016
0.004874422,-2342.23169
0.004371381,-3196.457366
0.003998963,-3995.571707
0.00371764,-5208.021052
0.003069772,-5814.245725
0.001763539,-6365.359064
-0.00031377,-6861.361069
-0.00266653,-7164.473405
-0.00417657,-7302.25174
-0.006534578,-7274.696073
-0.008162579,-7081.806405
-0.008291037,-6089.802395
-0.007410329,-4767.130381
-0.007400749,-3003.567697
-0.007430698,-1708.451351
-0.007675575,-1074.671011
-0.00735843,248.0010025
-0.00679795,1625.78435
-0.006210603,3086.234698
-0.005401539,4188.461376
-0.003884085,5042.687051
-0.002384541,5841.801392
-0.000956641,6420.470398
0.002076102,7081.806405
0.004500504,7605.364077
0.006489802,7136.917739
0.007428865,6558.248733
0.007079606,5483.577722
0.006656538,3141.346032
0.005646749,1074.671011
0.004536909,-606.2246728
0.004843849,-2783.122361
0.003923613,-4574.240713
0.003610176,-5538.689056
0.00284064,-6172.469396
0.000952934,-6778.694068
-0.00154836,-7192.029072
-0.005564942,-7412.474408
-0.008135713,-6999.139404
-0.008827733,-6007.135394
-0.008181406,-4712.019047
-0.007620926,-3334.2357
-0.007827816,-1543.117349
-0.007447984,-27.55566694
-0.006919618,1598.228683
-0.005859803,3472.014035
-0.004758919,5125.354052
-0.001799361,6255.136396
0.001251292,6971.583737
0.004663242,7412.474408
0.007101848,7632.919744
0.009635257,7798.253745
0.011708859,7936.03208
0.012295581,7660.47541
0.012032169,6503.137399
0.01166654,4684.463381
0.011268797,3113.790365
0.010865806,1873.785352
0.010326944,909.3370092
0.009918704,0
0.009515713,-1240.005012
0.008738763,-2590.232693
0.007677408,-3775.126371
0.007165411,-4656.907714
0.005927114,-5345.799387
0.003665449,-6062.246728
0.000632707,-6723.582734
-0.001773785,-7192.029072
-0.004734885,-7632.919744
-0.007146625,-7770.698078
-0.009477767,-7660.47541
-0.011168455,-7660.47541
-0.011399129,-7329.807407
-0.011202111,-6723.582734
-0.010937157,-6255.136396
-0.010645338,-5704.023057
-0.010511007,-5290.688053
-0.010242347,-4464.018045
-0.010199111,-3637.348037
-0.009953609,-2535.121359
-0.009815572,-1763.562684
-0.009641713,-881.7813422
-0.009585815,330.6680033
-0.009254467,1350.22768
-0.008905208,2424.898691
-0.008330524,3499.569702
-0.006881006,4491.573712
-0.005025414,5345.799387
-0.002452477,5979.579727
0.000129415,6640.915734
0.003419697,7054.250738
0.006944359,7495.141409
0.009053783,7743.142411
0.011542415,7770.698078
0.012170206,7274.696073
0.012307619,6310.24773
0.011514299,4216.017042
0.010640381,1873.785352
0.009625344,137.7783347
0.009025335,-1708.451351
0.008348435,-3444.458368
0.008085022,-4601.79638
0.008027583,-5125.354052
0.007911163,-5483.577722
0.007723101,-6062.246728
0.006939361,-6392.914731
0.005329271,-6144.913729
0.004255878,-5979.579727
0.00164712,-6723.582734
-0.000741462,-7136.917739
-0.004284035,-7632.919744
-0.006452439,-7715.586744
-0.010726561,-7688.031077
-0.011228977,-6806.249735
-0.011094647,-6392.914731
-0.01091554,-5841.801392
-0.010534166,-5015.131384
-0.009991597,-3692.459371
-0.010043163,-2810.678028
-0.009726018,-1488.006015
-0.00988659,-248.0010025
-0.009394046,1267.560679
-0.008405874,2920.900696
-0.0071228,3747.570704
-0.006263711,4656.907714
-0.005304571,5180.465386
-0.003051861,5869.357059
5.77721E-05,6420.470398
0.002852427,6696.027067
0.004777496,6723.582734
