panel zone shear distortion (rad),panel zone shear force (kN)
0.012028077,571.0767471
0.015772254,580.7972023
0.021309867,590.5176576
0.020263799,498.1733325
0.016625778,12.15056909
0.013655507,-208.9897883
0.010310896,-298.9039995
0.006611183,-379.0977555
0.001795055,-447.1409424
-0.002684553,-488.4528773
-0.007826578,-537.0551536
-0.012533185,-568.6466332
-0.01620037,-595.3778852
-0.019040529,-602.6682267
-0.022257694,-607.5284543
-0.023410616,-607.5284543
-0.019556876,-92.34432506
-0.017120919,121.5056909
-0.015013525,226.000585
-0.012415624,323.2051377
-0.008488912,393.6784384
-0.003416579,461.7216253
0.002124356,515.1841293
0.005528035,539.4852674
0.009067117,566.2165194
0.012910192,566.2165194
0.017045978,578.3670885
0.019765336,588.0875438
0.023359506,590.5176576
0.025808056,595.3778852
0.027345286,595.3778852
0.029394926,595.3778852
0.027511864,352.3665035
0.025073241,9.720455269
0.023299044,-111.7852356
0.021100054,-204.1295607
0.017975141,-306.194341
0.013883819,-388.8182108
0.010114415,-449.5710562
0.00417457,-507.8937878
-0.002625486,-554.0659503
-0.008741221,-585.65743
-0.016621185,-607.5284543
-0.022799309,-617.2489096
-0.027967217,-631.8295925
-0.031155176,-626.9693649
-0.032557002,-624.539251
-0.030238523,-364.5170726
-0.02846166,-114.2153494
-0.026413333,55.8926178
-0.024005925,174.9681948
-0.022498557,250.3017232
-0.020123677,315.9147962
-0.016994785,376.6676417
-0.013397292,422.8398042
-0.009550895,466.5818529
-0.005206691,505.463674
-0.000514686,532.194926
0.003664909,558.926178
0.006889375,566.2165194
0.010633552,575.9369747
0.015666056,588.0875438
0.022085783,592.9477714
0.026576671,595.3778852
0.029266823,595.3778852
0.028491563,507.8937878
0.02650296,187.1187639
0.024294002,-36.45170726
0.022614723,-126.3659185
0.019823008,-245.4414955
0.016826197,-347.5062759
0.013419196,-415.5494628
0.009053088,-461.7216253
0.003654858,-510.3239016
-0.000674743,-544.3454951
-0.004825132,-561.3562918
-0.011965687,-592.9477714
-0.018927029,-607.5284543
-0.025240558,-619.6790234
-0.029987651,-622.1091372
-0.032293496,-622.1091372
-0.030092496,-315.9147962
-0.02801164,-92.34432506
-0.025169471,128.7960323
-0.02336209,218.7102436
-0.021477716,291.6136581
-0.018747734,347.5062759
-0.015640747,400.9687799
-0.012314061,442.2807147
-0.00770635,483.5926496
-0.00065009,529.7648122
0.008840118,575.9369747
0.016149261,578.3670885
0.020413149,590.5176576
0.024256224,590.5176576
0.029175228,607.5284543
0.033673418,612.388682
0.03738839,612.388682
0.038925619,612.388682
0.037931318,452.00117
0.03515884,211.4199021
0.032788595,19.44091054
0.029301935,-160.3875119
0.027073739,-262.4522923
0.023893738,-340.2159344
0.018814103,-410.6892351
0.015209308,-459.2915115
0.012189937,-483.5926496
0.008295753,-500.6034464
0.002915449,-500.6034464
-0.005480248,-566.2165194
-0.014278833,-595.3778852
-0.021489079,-607.5284543
-0.0323154,-629.3994787
-0.036286577,-629.3994787
-0.040393158,-631.8295925
-0.04154608,-631.8295925
-0.04000684,-417.9795766
-0.037355164,-174.9681948
-0.035398432,7.290341452
-0.033682646,109.3551218
-0.03150556,194.4091054
-0.028325559,272.1727475
-0.025182064,337.7858206
-0.021171058,393.6784384
-0.019161904,422.8398042
-0.016098724,461.7216253
-0.013976071,486.0227635
-0.010586995,505.463674
-0.004116158,527.3346984
-0.001766505,541.9153813
0.003408704,558.926178
0.010014944,583.2273162
0.016840883,595.3778852
0.023410616,607.5284543
0.032271592,614.8187958
0.03676248,617.2489096
0.038366078,554.0659503
0.036113312,315.9147962
0.033897053,89.91421124
0.031595843,-36.45170726
0.029836249,-153.0971705
0.026996747,-245.4414955
0.022221104,-342.6460482
0.017646578,-415.5494628
0.014063687,-456.8613977
0.010974625,-461.7216253
0.006256737,-454.4312838
0.002442868,-444.7108286
-0.00135972,-473.8721944
-0.008372172,-505.463674
-0.01347769,-541.9153813
-0.02013504,-583.2273162
-0.025354058,-614.8187958
-0.031268676,-622.1091372
-0.035660667,-634.2597063
-0.040030754,-639.119934
-0.042087696,-641.5500478
-0.039260786,-340.2159344
-0.035709069,-53.46250398
-0.03421696,102.0647803
-0.030898232,226.000585
-0.027809826,315.9147962
-0.024424729,376.6676417
-0.019930519,422.8398042
-0.01675384,456.8613977
-0.013357462,478.732422
-0.007776042,503.0335602
-0.001605218,510.3239016
0.004126209,541.9153813
0.012697795,580.7972023
0.019139426,592.9477714
0.025189448,602.6682267
0.029724145,619.6790234
0.034478539,624.539251
0.037424896,624.539251
0.047438794,631.8295925
0.04637878,449.5710562
0.044528247,260.0221785
0.043324871,157.9573981
0.041265263,26.73125199
0.039392169,-85.05398361
0.036929673,-179.8284225
0.034617183,-267.3125199
0.031360189,-328.0653653
0.028011599,-376.6676417
0.023887093,-427.7000318
0.018825383,-449.5710562
0.014960405,-456.8613977
0.006264039,-452.00117
0.002043958,-449.5710562
-0.001692918,-456.8613977
-0.006633826,-481.1625358
-0.015691939,-554.0659503
-0.020391245,-583.2273162
-0.025302948,-597.8079991
-0.029965747,-614.8187958
-0.036385474,-619.6790234
-0.039617241,-629.3994787
-0.041923086,-629.3994787
-0.045773462,-631.8295925
-0.049126031,-639.119934
-0.05117567,-639.119934
-0.049870075,-503.0335602
-0.047850953,-342.6460482
-0.046022324,-160.3875119
-0.044354326,-31.59147962
-0.042938553,55.8926178
-0.040853063,153.0971705
-0.037314637,264.8824061
-0.032839007,347.5062759
-0.028601002,393.6784384
-0.02569513,422.8398042
-0.02398599,437.4204871
-0.021629035,454.4312838
-0.017529756,454.4312838
-0.013942886,454.4312838
-0.010996529,454.4312838
-0.009481204,447.1409424
-0.008229384,437.4204871
-0.006443251,434.9903733
-0.00518413,427.7000318
-0.003262593,427.7000318
-0.001341056,427.7000318
0.002296923,444.7108286
0.007559749,490.8829911
0.012423665,532.194926
0.016497061,566.2165194
0.020881751,575.9369747
0.024889435,588.0875438
0.030547848,595.3778852
0.035196045,607.5284543
0.039331831,619.6790234
0.042933303,624.539251
0.046783679,626.9693649
0.047750088,607.5284543
0.045168103,345.0761621
0.041715283,48.60227635
0.038934848,-109.3551218
0.036728557,-204.1295607
0.033299651,-279.463089
0.029651048,-342.6460482
0.025321447,-376.6676417
0.021489653,-415.5494628
0.014806419,-422.8398042
0.008650199,-425.269918
0.0034126,-420.4096904
-0.001327192,-420.4096904
-0.006253498,-439.8506009
-0.012661944,-483.5926496
-0.018964193,-534.6250398
-0.026104747,-566.2165194
-0.032989097,-597.8079991
-0.036220864,-607.5284543
-0.042150086,-619.6790234
-0.045502654,-626.9693649
-0.048591717,-631.8295925
-0.050897561,-631.8295925
-0.049479122,-415.5494628
-0.047284767,-196.8392192
-0.043385251,77.76364215
-0.040066522,201.6994468
-0.036509515,277.0329752
-0.033281726,328.0653653
-0.029841541,364.5170726
-0.027726188,386.388097
-0.024102812,398.538666
-0.019469218,405.8290075
-0.014473222,405.8290075
-0.009356424,403.3988937
-0.005271747,398.538666
