id,experimental_program,date,section_c,specimen_designation,d_c,k_c,k1_c,h_c,t_cw,h_over_t_cw,b_cf,t_cf,b_f_over_t_cf,a_cm,a_cn,i_xb,i_xc,s_xc,s_yc,z_xc,z_yc,j_c,c_wc,r_yc,r_xc,l_c,l_sc,l_bc,l_b_over_r_yc,k_xc,k_yc,lambda_xc,lambda_yc,lambda_ltb,steel_c,r_y,r_t,f_ymf,f_ymw,f_umf,f_umw,f_yn,f_un,e_nc,e_mc,g_nc,g_mc,boundary_condition,p_ym,p_yn,p_ye,lateral_lp,direction_lp,axis_of_bending,axial_lp,p_g,p_t,p_c,p_g_over_p_ym,p_g_over_p_yn,p_t_over_p_ym,p_c_over_p_ym,p_c_over_p_yn,p,t_top_plate,t_bottom_plate,test_procedure,comments,k_test,k_flexure_th,k_shear_th,k_theory,th_y,th_lb,th_80,th_50,th_20,th_1l,th_2l,th_3l,th_4l,th_6l,d_80,d_50,d_20,f_class_us,w_class_us,cs_class_us,f_class_eu,w_class_eu,cs_class_eu,cfe,reference,link,latitude,longitude
Ozkula_Harris_Uang_4M,"Ozkula, Uang & Harris",2019,W610x125,4M,612,42.9,27,526.2,11.9,44.2,229,19.6,5.8,15793,15900,9.70E+08,39309802,3183763,343317,3635025,534200,1482272,3.40E+12,50,248,5486,2743,5486,110,0.5,0.5,11,55,0.48,ASTM A992 Gr. 50,1.1,1.1,354,405,535,553,345,450,200000,199948,77200,76903,Fixed-Fixed,5993721,5485500,6034050,Symmetric,Unidirectional,Strong,Constant,1979458,NA,1979458,0.33,0.4,NA,0.33,0.36,1979458,76,76,"Testing were conducted in the Seismic Response Modification Device (SRMD) Test Facility at the University of California. Beam-column specimens were tested in a horizontal configuration, one end was  attached to a strong wall fixture while other and was attached to a reaction block on the shake table. At first target axial load was applied and kept constant.",NA,1502,2130,14614,1859,0.006,0.01,0.014,0.018,0.02,0.016,NA,NA,NA,NA,0.018,0.022,0.024,compact,compact,compact,Class-1,Class-3,Class-3,no,"Ozkula, G., J. Harris, and C. M. Uang. 2019. “Observations from cyclic tests on deep, wide-flange beam-columns.” AISC Engineering Journal, Vol. 54 (1): 45–61.",https://d1wqtxts1xzle7.cloudfront.net/54534698/Observations_from_Cylic_Tests_on_Deep_Wi-with-cover-page-v2.pdf?Expires=1640187309&Signature=KtRNmNPvHMx-elRvP-eK3GU7NQDh5DpYrsgjZRZZhYr-OJVrLs6UO2zRzlSQqcePXXMK9OBtBd-UMoERm5U-4ltJDgg-Oircr8Y-l2UJLFypTcMsGwXqW8p8-dIj6k34zNC3h2WhXNJilbpe-4cDIau2iSbFCCso0SZcB~Qv-yfwIX5y-Zd8GvDuHSfk09RyaAJyB3oUM3trlECF22vL~46NIggCM8gOi1jNWh3TDlUcEb5dFTBYX73tZ-IWGDkJi83gbb9UwcIrwUZH1dKZZVFGaSVx5eSGKbmYemisMMckblyyYOz5GNftgkylDq7-yn8lfUXYTcFWoll7rMXbbw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,32.88006,-117.234014
Ozkula_Harris_Uang_5L,"Ozkula, Uang & Harris",2019,W610x82,5L,600,36.5,25.4,527,10,52.7,178,12.8,7,10301,10500,5.50E+08,12079338,1835973,135723,2162715,217138,444595,1.00E+12,34,231,5486,2743,5486,160.2,0.5,0.5,12,80,0.69,ASTM A992 Gr. 50,1.1,1.1,370,412,493,512,345,450,200000,199948,77200,76903,Fixed-Fixed,4030028,3622500,3984750,Symmetric,Unidirectional,Strong,Constant,649440,NA,649440,0.16,0.2,NA,0.16,0.18,649440,76,76,"Testing were conducted in the Seismic Response Modification Device (SRMD) Test Facility at the University of California. Beam-column specimens were tested in a horizontal configuration, one end was  attached to a strong wall fixture while other and was attached to a reaction block on the shake table. At first target axial load was applied and kept constant.",NA,946,1204,12554,1099,0.007,0.01,0.015,0.019,NA,NA,NA,NA,NA,NA,0.004,0.01,NA,compact,compact,compact,Class-1,Class-2,Class-2,no,"Ozkula, G., J. Harris, and C. M. Uang. 2019. “Observations from cyclic tests on deep, wide-flange beam-columns.” AISC Engineering Journal, Vol. 54 (1): 45–61.",https://d1wqtxts1xzle7.cloudfront.net/54534698/Observations_from_Cylic_Tests_on_Deep_Wi-with-cover-page-v2.pdf?Expires=1640187309&Signature=KtRNmNPvHMx-elRvP-eK3GU7NQDh5DpYrsgjZRZZhYr-OJVrLs6UO2zRzlSQqcePXXMK9OBtBd-UMoERm5U-4ltJDgg-Oircr8Y-l2UJLFypTcMsGwXqW8p8-dIj6k34zNC3h2WhXNJilbpe-4cDIau2iSbFCCso0SZcB~Qv-yfwIX5y-Zd8GvDuHSfk09RyaAJyB3oUM3trlECF22vL~46NIggCM8gOi1jNWh3TDlUcEb5dFTBYX73tZ-IWGDkJi83gbb9UwcIrwUZH1dKZZVFGaSVx5eSGKbmYemisMMckblyyYOz5GNftgkylDq7-yn8lfUXYTcFWoll7rMXbbw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,32.88006,-117.234014
Ozkula_Harris_Uang_5LM,"Ozkula, Uang & Harris",2019,W610x82,5LM,600,36.5,25.4,527,10,52.7,178,12.8,7,10301,10500,5.50E+08,12079338,1835973,135723,2162715,217138,444595,1.00E+12,34,231,5486,2743,5486,160.2,0.5,0.5,12,80,0.69,ASTM A992 Gr. 50,1.1,1.1,370,412,493,512,345,450,200000,199948,77200,76903,Fixed-Fixed,4030028,3622500,3984750,Symmetric,Unidirectional,Strong,Constant,974160,NA,974160,0.24,0.3,NA,0.24,0.27,974160,76,76,"Testing were conducted in the Seismic Response Modification Device (SRMD) Test Facility at the University of California. Beam-column specimens were tested in a horizontal configuration, one end was  attached to a strong wall fixture while other and was attached to a reaction block on the shake table. At first target axial load was applied and kept constant.",NA,937,1204,12554,1099,0.007,0.009,0.01,0.01,NA,NA,NA,NA,NA,NA,0.004,NA,NA,compact,compact,compact,Class-1,Class-3,Class-3,no,"Ozkula, G., J. Harris, and C. M. Uang. 2019. “Observations from cyclic tests on deep, wide-flange beam-columns.” AISC Engineering Journal, Vol. 54 (1): 45–61.",https://d1wqtxts1xzle7.cloudfront.net/54534698/Observations_from_Cylic_Tests_on_Deep_Wi-with-cover-page-v2.pdf?Expires=1640187309&Signature=KtRNmNPvHMx-elRvP-eK3GU7NQDh5DpYrsgjZRZZhYr-OJVrLs6UO2zRzlSQqcePXXMK9OBtBd-UMoERm5U-4ltJDgg-Oircr8Y-l2UJLFypTcMsGwXqW8p8-dIj6k34zNC3h2WhXNJilbpe-4cDIau2iSbFCCso0SZcB~Qv-yfwIX5y-Zd8GvDuHSfk09RyaAJyB3oUM3trlECF22vL~46NIggCM8gOi1jNWh3TDlUcEb5dFTBYX73tZ-IWGDkJi83gbb9UwcIrwUZH1dKZZVFGaSVx5eSGKbmYemisMMckblyyYOz5GNftgkylDq7-yn8lfUXYTcFWoll7rMXbbw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,32.88006,-117.234014
Ozkula_Harris_Uang_5M,"Ozkula, Uang & Harris",2019,W610x82,5M,600,36.5,25.4,527,10,52.7,178,12.8,7,10301,10500,5.50E+08,12079338,1835973,135723,2162715,217138,444595,1.00E+12,34,231,5486,2743,5486,160.2,0.5,0.5,12,80,0.69,ASTM A992 Gr. 50,1.1,1.1,370,412,493,512,345,450,200000,199948,77200,76903,Fixed-Fixed,4030028,3622500,3984750,Symmetric,Unidirectional,Strong,Constant,1298880,NA,1298880,0.32,0.4,NA,0.32,0.36,1298880,76,76,"Testing were conducted in the Seismic Response Modification Device (SRMD) Test Facility at the University of California. Beam-column specimens were tested in a horizontal configuration, one end was  attached to a strong wall fixture while other and was attached to a reaction block on the shake table. At first target axial load was applied and kept constant.",NA,1023,1204,12554,1099,0.005,0.008,0.008,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,compact,compact,compact,Class-1,Class-3,Class-3,no,"Ozkula, G., J. Harris, and C. M. Uang. 2019. “Observations from cyclic tests on deep, wide-flange beam-columns.” AISC Engineering Journal, Vol. 54 (1): 45–61.",https://d1wqtxts1xzle7.cloudfront.net/54534698/Observations_from_Cylic_Tests_on_Deep_Wi-with-cover-page-v2.pdf?Expires=1640187309&Signature=KtRNmNPvHMx-elRvP-eK3GU7NQDh5DpYrsgjZRZZhYr-OJVrLs6UO2zRzlSQqcePXXMK9OBtBd-UMoERm5U-4ltJDgg-Oircr8Y-l2UJLFypTcMsGwXqW8p8-dIj6k34zNC3h2WhXNJilbpe-4cDIau2iSbFCCso0SZcB~Qv-yfwIX5y-Zd8GvDuHSfk09RyaAJyB3oUM3trlECF22vL~46NIggCM8gOi1jNWh3TDlUcEb5dFTBYX73tZ-IWGDkJi83gbb9UwcIrwUZH1dKZZVFGaSVx5eSGKbmYemisMMckblyyYOz5GNftgkylDq7-yn8lfUXYTcFWoll7rMXbbw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,32.88006,-117.234014
Elkady_and_Lignos_C1,Elkady & Lignos,2018,W610x217 ,C1,630,50.8,28.6,528.4,17.3,30.5,327,26.9,6.1,27561,27700,1.90E+09,157011877,5957435,960317,6740976,1481308,5284287,1.43E+13,75,261,3901,1951,3901,51.7,0.5,0.5,7,26,0.26,ASTM A992 Gr. 50,1.1,1.1,414,415,509,502,345,450,200000,190481,77200,73262,Fixed-Fixed,11423976,9556500,10512150,Symmetric,Unidirectional,Strong,Constant,2282000,NA,2282000,0.2,0.24,NA,0.2,0.24,2282000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,3901,5498,14466,3984,0.006,0.015,0.028,0.04,NA,0.03,0.04,0.04,NA,NA,0.01,0.022,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C2,Elkady & Lignos,2018,W610x217 ,C2,630,50.8,28.6,528.4,17.4,30.4,328,26.9,6.1,27672,27700,1.90E+09,158458811,5978037,966212,6765500,1490617,5315419,1.40E+13,76,261,3898,1949,3898,51.5,0.5,0.5,7,26,0.25,ASTM A992 Gr. 50,1.1,1.1,414,415,509,502,345,450,200000,190481,77200,73262,Fixed-Fixed,11470160,9556500,10512150,Symmetric,Unidirectional,Strong,Constant,5714000,NA,5714000,0.5,0.6,NA,0.5,0.6,5714000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,4382,5521,14541,4002,0.003,0.007,0.011,0.015,0.02,0.012,0.02,NA,NA,NA,0.004,0.012,0.021,compact,compact,compact,Class-1,Class-3,Class-3,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C3,Elkady & Lignos,2018,W610x217 ,C3,630,50.8,28.6,528.4,17.2,30.7,328,26.8,6.1,27495,27700,1.90E+09,157862147,5951531,962574,6730988,1484256,5232195,1.40E+13,76,261,3899,2924,3899,51.5,0.7,0.5,10,26,0.26,ASTM A992 Gr. 50,1.1,1.1,414,415,509,502,345,450,200000,190481,77200,73262,Fixed-Flexible,11396628,9556500,10512150,Symmetric,Unidirectional,Strong,Constant,2272000,NA,2272000,0.2,0.24,NA,0.2,0.24,2272000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,3163,3664,21560,3131,0.007,0.02,0.029,0.044,NA,0.03,0.04,0.04,0.045,0.05,0.008,0.045,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C4,Elkady & Lignos,2018,W610x217 ,C4,630,50.8,28.6,528.4,17.3,30.5,327,26.9,6.1,27561,27700,1.90E+09,157011877,5957435,960317,6740976,1481308,5284287,1.40E+13,75,261,3903,2927,3903,51.7,0.7,0.5,10,26,0.26,ASTM A992 Gr. 50,1.1,1.1,414,415,509,502,345,450,200000,190481,77200,73262,Fixed-Flexible,11423976,9556500,10512150,Collapse-Consistent,Unidirectional,Strong,Constant,2272000,NA,2272000,0.2,0.24,NA,0.2,0.24,2272000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,3084,3663,21711,3134,0.007,0.015,0.065,NA,NA,0.03,0.03,0.044,NA,NA,0.009,NA,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C5,Elkady & Lignos,2018,W610x217 ,C5,627,50.8,28.6,525.4,17.6,29.9,325,27.1,6,27696,27700,1.90E+09,155308929,5937922,955747,6727259,1475576,5402384,1.40E+13,75,259,3902,2927,3902,52.1,0.7,0.5,11,26,0.25,ASTM A992 Gr. 50,1.1,1.1,368,378,483,479,345,450,200000,204413,77200,78620,Fixed-Flexible,10330712,9556500,10512150,Collapse-Consistent,Unidirectional,Strong,Constant,2065000,NA,2065000,0.2,0.22,NA,0.2,0.22,2065000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,2776,3901,23587,3347,0.007,0.025,0.06,0.09,NA,0.045,0.08,0.08,NA,NA,0.015,0.032,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C6,Elkady & Lignos,2018,W610x217 ,C6,628,50.8,28.6,526.4,17.8,29.6,324,27.3,5.9,27897,27700,1.90E+09,155025105,5976433,956945,6776416,1478341,5524092,1.40E+13,75,259,3904,2928,3904,52.4,0.7,0.5,11,26,0.25,ASTM A992 Gr. 50,1.1,1.1,368,378,483,479,345,450,200000,204413,77200,78620,Fixed-Flexible,10405551,9556500,10512150,Symmetric,Bidirectional,Bi-axial,Constant,2216000,NA,2216000,0.21,0.23,NA,0.21,0.23,2216000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,3190,3930,23911,3375,0.006,0.02,0.03,0.04,NA,0.03,0.035,NA,NA,NA,0.008,0.02,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C7,Elkady & Lignos,2018,W610x125 ,C7,611,42.9,27,525.2,12.2,43,229,18.9,6.1,15649,15900,9.50E+08,37915052,3110979,331136,3564771,516896,1389082,3.30E+12,49,246,3903,2927,3903,79.3,0.7,0.5,11,40,0.35,ASTM A992 Gr. 50,1.1,1.1,332,345,507,508,345,450,200000,195203,77200,75078,Fixed-Flexible,5297268,5485500,6034050,Symmetric,Unidirectional,Strong,Constant,1057000,NA,1057000,0.2,0.19,NA,0.2,0.19,1057000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,1618,1901,15654,1695,0.006,0.015,0.025,0.035,NA,0.03,0.035,0.04,NA,NA,0.01,0.025,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C8,Elkady & Lignos,2018,W610x125 ,C8,611,42.9,27,525.2,12.2,43,229,18.9,6.1,15649,15900,9.50E+08,37915052,3110979,331136,3564771,516896,1389082,3.30E+12,49,246,3903,2927,3903,79.3,0.7,0.5,11,40,0.35,ASTM A992 Gr. 50,1.1,1.1,332,345,507,508,345,450,200000,195203,77200,75078,Fixed-Flexible,5297268,5485500,6034050,Collapse-Consistent,Unidirectional,Strong,Constant,1058000,NA,1058000,0.2,0.19,NA,0.2,0.19,1058000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,1739,1901,15654,1695,0.005,0.015,0.05,0.075,NA,0.045,0.065,NA,NA,NA,0.008,0.02,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C9,Elkady & Lignos,2018,W610x125 ,C9,610,42.9,27,524.2,12,43.7,228,18.8,6.1,15442,15900,9.40E+08,37219795,3071739,326489,3517045,509256,1350521,3.20E+12,49,246,3901,2926,3901,79.5,0.7,0.5,11,40,0.35,ASTM A992 Gr. 50,1.1,1.1,332,345,507,508,345,450,200000,195203,77200,75078,Fixed-Flexible,5226982,5485500,6034050,Symmetric,Bidirectional,Bi-axial,Constant,1046000,NA,1046000,0.2,0.19,NA,0.2,0.19,1046000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,1740,1875,15358,1671,0.005,0.014,0.028,0.036,0.045,0.01,0.035,0.04,0.04,NA,0.01,0.024,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Elkady_and_Lignos_C10,Elkady & Lignos,2018,W610x125 ,C10,611,42.9,27,525.2,12.1,43.4,228,18.8,6.1,15511,15900,9.40E+08,37222021,3083379,326509,3532988,509637,1359696,3.30E+12,49,246,3904,2928,3904,79.7,0.7,0.5,11,40,0.35,ASTM A992 Gr. 50,1.1,1.1,332,345,507,508,345,450,200000,195203,77200,75078,Fixed-Flexible,5250453,5485500,6034050,Collapse-Consistent,Bidirectional,Bi-axial,Constant,1050000,NA,1050000,0.2,0.19,NA,0.2,0.19,1050000,76,76,"First axial load was applied, following the controlled displacements/ rotations were applied at the controlled points simultaneously.",Axial loading of 20kN/sec is applied until the desired axial load is achieved.,1609,1884,15533,1680,0.006,0.015,0.045,0.068,0.086,0.045,0.08,NA,NA,NA,0.006,0.016,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Elkady, A., and Lignos, D.G. 2018. ""Full-scale testing of deep wide-flange steel columns under multiaxis cyclic loading: Loading sequence, boundary effects, and lateral stability bracing force demands"", ASCE Journal of Structural Engineering, Vol. 144(2), 04017189.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0001937,45.505,-73.614
Cravero_Elkady_Lignos_W-8-34-M-C-30,"Cravero, Elkady & Lignos",2019,W360x91,W-8-34-M-C-30,352,38.1,25.4,275.8,10.2,27,252,16.1,7.8,11376,11500,2.60E+08,42969686,1459434,341029,1623607,519525,819931,1.20E+12,61,150,1819,1819,1819,29.6,0.7,0.5,8,15,0.18,ASTM A992 Gr. 50,1.1,1.1,358,374,478,471,345,450,200000,202315,77200,77813,Fixed-Free,4163748,3967500,4364250,Monotonic,Unidirectional,Strong,Constant,1244000,NA,1244000,0.3,0.31,NA,0.3,0.31,1244000,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",660,857,4638,723,0.006,0.033,0.06,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
Cravero_Elkady_Lignos_W-8-34-M-C-50,"Cravero, Elkady & Lignos",2019, W360x91,W-8-34-M-C-50,351.5,38.1,25.4,275.3,9.9,27.8,251.5,15.9,7.9,11163,11500,2.50E+08,42181894,1435653,335442,1594979,510689,782510,1.20E+12,61,150,1819,1819,1819,29.6,0.7,0.5,8,15,0.18,ASTM A992 Gr. 50,1.1,1.1,358,374,478,471,345,450,200000,202315,77200,77813,Fixed-Free,4085559,3967500,4364250,Monotonic,Unidirectional,Strong,Constant,2044000,NA,2044000,0.5,0.52,NA,0.5,0.52,2044000,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",675,842,4494,709,0.004,0.028,0.045,NA,NA,0.085,NA,NA,NA,NA,0.005,NA,NA,compact,compact,compact,Class-1,Class-2,Class-2,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
Cravero_Elkady_Lignos_W-8-34-C1-C-50,"Cravero, Elkady & Lignos",2019,W360x91,W-8-34-C1-C-50,351,38.1,25.4,274.8,10.5,26.2,251.5,16.2,7.8,11494,11500,2.60E+08,42982175,1463372,341807,1630529,521125,842030,1.20E+12,61,149,1819,1819,1819,29.7,0.7,0.5,9,15,0.18,ASTM A992 Gr. 50,1.1,1.1,358,374,478,471,345,450,200000,202315,77200,77813,Fixed-Free,4206767,3967500,4364250,Collapse-Consistent,Unidirectional,Strong,Constant,2096000,NA,2096000,0.5,0.53,NA,0.5,0.53,2096000,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",664,857,4764,726,0.005,0.02,0.046,0.057,0.058,0.02,0.037,0.057,NA,NA,0.018,0.033,0.033,compact,compact,compact,Class-1,Class-2,Class-2,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
Cravero_Elkady_Lignos_W-8-34-S-V-30,"Cravero, Elkady & Lignos",2019, W360x91,W-8-34-S-V-30,351,38.1,25.4,274.8,10,27.5,251,15.8,7.9,11126,11500,2.50E+08,41668178,1425157,332017,1584377,505693,771748,1.20E+12,61,150,1819,1819,1819,29.7,0.7,0.5,8,15,0.18,ASTM A992 Gr. 50,1.1,1.1,358,374,478,471,345,450,200000,202315,77200,77813,Fixed-Free,4071970,3967500,4364250,Symmetric,Unidirectional,Strong,Varying,1220000,610796,3053978,0.3,0.31,0.15,0.75,0.77,3053978,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",755,835,4537,705,0.005,0.008,0.018,0.024,0.032,0.025,0.035,0.04,NA,NA,0.003,0.01,0.023,compact,compact,compact,Class-1,Class-3,Class-3,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
Cravero_Elkady_Lignos_W-6-25-M-C-30,"Cravero, Elkady & Lignos",2019,W360x122,W-6-25-M-C-30,361.5,42.9,27,275.7,13,21.2,257.5,21.8,5.9,15360,15500,3.60E+08,62093225,1986927,482277,2235352,736169,2027280,1.80E+12,64,153,1819,1819,1819,28.6,0.7,0.5,8,14,0.18,ASTM A992 Gr. 50,1.1,1.1,383,411,537,531,345,450,200000,199873,77200,76874,Fixed-Free,6097801,5347500,5882250,Monotonic,Unidirectional,Strong,Constant,1818000,NA,1818000,0.3,0.34,NA,0.3,0.34,1818000,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",926,1184,5931,987,0.007,0.09,NA,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
Cravero_Elkady_Lignos_W-6-25-M-C-50,"Cravero, Elkady & Lignos",2019,W360x122,W-6-25-M-C-50,362,42.9,27,276.2,12.9,21.4,258,21.8,5.9,15356,15500,3.60E+08,62454052,1992366,484140,2240367,738794,2025394,1.80E+12,64,153,1819,1819,1819,28.5,0.7,0.5,8,14,0.17,ASTM A992 Gr. 50,1.1,1.1,383,411,537,531,345,450,200000,199873,77200,76874,Fixed-Free,6096396,5347500,5882250,Monotonic,Unidirectional,Strong,Constant,3022000,NA,3022000,0.5,0.57,NA,0.5,0.57,3022000,51,76,Axial load and lateral loads were applied through vertical and horizontal  servo-hydraulic actuator respectively. . ,"Around the specimen, lateral support frame was designed to prevent out-of- plane deformations",988,1189,5892,989,0.005,0.08,0.113,NA,NA,0.093,NA,NA,NA,NA,0.009,NA,NA,compact,compact,compact,Class-1,Class-1,Class-1,no,"Cravero, J., Elkady, A., and Lignos, D.G. 2019. ""Experimental evaluation and numerical modeling of wide-flange steel columns subjected to constant and variable axial load coupled with lateral drift demands"", ASCE Journal of Structural Engineering, Vol. 146(3): 04019222.",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002499,45.5041,-73.5747
