,test_id,investigator,reference,url,test_configuration,stiffness_coefficient,test_type,loading_protocol,forming_process,seams,tube_section,width__mm,depth__mm,flange_thickness__mm,web_thickness__mm,area__mm2,moment_of_inertia__mm4,radius__mm,depth_over_t,plastic_section_modulus__mm3,axial_load_ratio,axial_load_sequence,loading_angle,steel_type,fy_nominal__n_mm2,fy_measured__n_mm2,f_ultimate__n_mm2,mp_measured__knmm,length__mm,ke_measured__knmm_rad,my_pos_100fit__knmm,my_neg_100fit__knmm,theta_p_pos_100fit__rad,theta_pc_pos_100fit__rad,theta_u_pos_100fit__rad,theta_p_neg_100fit__rad,theta_pc_neg_100fit__rad,theta_u_neg_100fit__rad,mc_my_pos_100fit,mu_mc_pos_100fit,mc_my_neg_100fit,mu_mc_neg_100fit,my_pos_80fit__knmm,my_neg_80fit__knmm,theta_p_pos_80fit__rad,theta_pc_pos_80fit__rad,theta_u_pos_80fit__rad,theta_p_neg_80fit__rad,theta_pc_neg_80fit__rad,theta_u_neg_80fit__rad,mc_my_pos_80fit,mu_mc_pos_80fit,mc_my_neg_80fit,mu_mc_neg_80fit,lambda_s,lambda_c,flexural_buckling
118,Yamada_et_al_2012__No-22,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x4.5,125.0,125.0,4.5,4.5,2116.85,5062047.74,48.9,27.78,98057.25,0.3,Constant,0,STKR400,245.0,366.0,446.34,35888.95,750.0,2103704.01,26671.8,25509.97,0.006,0.0,0.019,0.007,0.002,0.021,1.064,0.249,1.062,0.142,26623.02,25346.07,0.006,0.0,0.019,0.007,0.001,0.021,1.07,0.25,1.07,0.14,0.13,2.501,FALSE
119,Yamada_et_al_2012__No-23,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x4.5,125.0,125.0,4.5,4.5,2116.85,5062047.74,48.9,27.78,98057.25,0.3,Constant,0,STKR400,245.0,366.0,446.34,35888.95,750.0,2230364.81,22022.37,24744.83,0.017,0.001,0.028,0.004,0.023,0.028,1.325,0.269,1.093,0.218,22026.62,22002.88,0.018,0.001,0.028,0.011,0.012,0.028,1.33,0.27,1.23,0.22,0.15,0.121,FALSE
120,Yamada_et_al_2012__No-24,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x3.2,125.0,125.0,3.2,3.2,1532.67,3757406.85,49.51,39.06,71225.54,0.3,Constant,0,STKR400,245.0,411.0,472.41,29273.7,750.0,1835056.09,15803.39,17561.28,0.005,NA,0.013,0.004,NA,0.013,1.197,1.0,1.202,0.844,15803.39,17561.28,0.005,NA,0.013,0.004,NA,0.013,1.2,1.0,1.2,0.84,0.045,0.04,FALSE
121,Yamada_et_al_2012__No-25,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x3.2,125.0,125.0,3.2,3.2,1532.67,3757406.85,49.51,39.06,71225.54,0.3,Constant,0,STKR400,245.0,411.0,472.41,29273.7,750.0,1936453.66,12943.9,14577.72,0.009,0.018,0.02,0.0,0.026,0.02,1.5,0.75,0.921,0.506,13885.09,10741.75,0.012,0.004,0.02,0.007,0.016,0.02,1.4,0.75,1.25,0.51,0.078,0.058,FALSE
122,Yamada_et_al_2012__No-26,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,345.0,442.31,44007.16,750.0,2630854.68,48403.93,46485.74,0.01,0.002,0.031,0.012,0.002,0.032,1.093,0.199,1.081,0.191,47726.26,46330.68,0.011,0.001,0.031,0.013,0.001,0.032,1.11,0.2,1.08,0.19,0.473,2.501,FALSE
123,Yamada_et_al_2012__No-27,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,345.0,442.31,44007.16,750.0,2892710.06,53245.3,50683.54,0.021,0.002,0.041,0.021,0.003,0.041,1.053,0.319,1.054,0.205,53065.07,50470.41,0.021,0.001,0.041,0.021,0.002,0.041,1.06,0.32,1.06,0.2,0.414,0.407,FALSE
124,Yamada_et_al_2012__No-28,Yamada,"Yamada, S., Ishida, T., & Shimada, Y. (2012). ""Hysteresis Model of RHS Columns In The Deteriorating Range Governed by Local Buckling"", Journal of Structural and Construction Engineering AIJ, Vol. 77, No. 674, 627-636",https://doi.org/10.3130/aijs.77.627,CF,3,Cyclic,Symmetric,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,345.0,442.31,44007.16,750.0,2891236.68,48430.12,51992.55,0.033,0.003,0.051,0.028,0.009,0.051,1.138,0.252,1.054,0.288,48357.75,51379.94,0.033,0.002,0.051,0.032,0.002,0.051,1.14,0.25,1.07,0.29,0.405,0.372,FALSE
125,Yamada_et_al_1994__VA20-1,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-180x180x9,180.0,180.0,9.0,9.0,5947.41,28519857.64,69.25,20.0,395118.0,0.33,Constant,0,SS400,205.0,272.0,422.0,107472.1,900.0,29028582.28,106081.82,106081.82,0.063,0.158,0.132,0.063,0.158,0.132,1.41,0.587,1.41,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
126,Yamada_et_al_1994__VA20-2,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-180x180x9,180.0,180.0,9.0,9.0,5947.41,28519857.64,69.25,20.0,395118.0,0.0,Varying,0,SS400,205.0,272.0,422.0,107472.1,900.0,12025252.27,117805.85,117805.85,0.065,0.046,0.089,0.065,0.046,0.089,1.163,0.69,1.163,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
127,Yamada_et_al_1994__VA20-3,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-180x180x9,180.0,180.0,9.0,9.0,5947.41,28519857.64,69.25,20.0,395118.0,0.5,Varying,0,SS400,205.0,272.0,422.0,107472.1,900.0,57979730.22,117596.06,117596.06,0.124,0.333,0.16,0.124,0.333,0.16,1.253,0.899,1.253,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
128,Yamada_et_al_1994__VA16-1,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.5,Constant,0,SS400,205.0,272.0,422.0,73102.18,750.0,31312235.06,63246.92,63246.92,0.063,0.145,0.101,0.063,0.145,0.101,1.612,0.755,1.612,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
129,Yamada_et_al_1994__VA16-2,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.3,Varying,0,SS400,205.0,272.0,422.0,73102.18,750.0,12799076.93,72779.99,72779.99,0.049,0.049,0.061,0.049,0.049,0.061,1.331,0.873,1.331,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
130,Yamada_et_al_1994__VA16-3,Yamada,"Yamada, S., Akiyama, H., and Kuwamura, H. (1994). ""Ultimate Behavior of Box-Section Beam-Columns Under Varying Axial Force"", Journal of Structural and Construction Engineering AIJ, No. 461, pp. 115-122",https://doi.org/10.3130/aijs.59.115_1,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.7,Varying,0,SS400,205.0,272.0,422.0,73102.18,750.0,56680058.53,62934.0,62934.0,0.078,0.251,0.127,0.078,0.251,0.127,1.709,0.808,1.709,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
131,Fadden_McCormick_2012__HSS-203.2x152.4x9.5,Fadden & McCormick,"Fadden, K., & McCormick, K. (2012). ""Cyclic Quasi-Static Testing of Hollow Structural Section Beam Members"", ASCE, Journal of Structural Engineering, Vol. 138(5), pp. 561-570",https://doi.org/10.1061/(ASCE)ST.1943-541X.0000506,CF,3,Cyclic,Symmetric,Cold,NR,HSS-203.2x152.4x9.5,152.4,203.2,9.5,9.5,6162.99,25547771.53,64.38,16.04,441604.65,0.0,Constant,0,A500 Gr. B,315.0,417.8,499.1,184502.42,1537.0,10284790.74,183756.07,183358.85,0.036,NA,0.054,0.037,NA,0.055,1.102,0.892,1.079,0.95,183756.07,183358.85,0.036,NA,0.054,0.037,NA,0.055,1.1,0.89,1.08,0.95,1.962,2.502,FALSE
132,Fadden_McCormick_2012__HSS-254x101.6x6.4,Fadden & McCormick,"Fadden, K., & McCormick, K. (2012). ""Cyclic Quasi-Static Testing of Hollow Structural Section Beam Members"", ASCE, Journal of Structural Engineering, Vol. 138(5), pp. 561-570",https://doi.org/10.1061/(ASCE)ST.1943-541X.0000506,CF,3,Cyclic,Symmetric,Cold,NR,HSS-254x101.6x6.4,101.6,254.0,6.4,6.4,4282.36,20545292.01,69.27,15.87,347167.23,0.0,Constant,0,A500 Gr. B,315.0,434.0,505.0,150670.58,1537.0,8975399.7,132885.95,138409.81,0.024,0.067,0.071,0.014,0.07,0.07,1.125,0.518,1.107,0.371,127983.63,131374.65,0.03,0.055,0.071,0.028,0.045,0.07,1.17,0.52,1.17,0.37,0.821,2.501,FALSE
133,Fadden_McCormick_2012__HSS-304.8x152.4x6.4,Fadden & McCormick,"Fadden, K., & McCormick, K. (2012). ""Cyclic Quasi-Static Testing of Hollow Structural Section Beam Members"", ASCE, Journal of Structural Engineering, Vol. 138(5), pp. 561-570",https://doi.org/10.1061/(ASCE)ST.1943-541X.0000506,CF,3,Cyclic,Symmetric,Cold,NR,HSS-304.8x152.4x6.4,152.4,304.8,6.4,6.4,5582.84,40111629.82,84.76,23.81,563892.22,0.0,Constant,0,A500 Gr. B,315.0,422.9,491.1,238470.02,1537.0,15412596.68,195568.61,205566.91,0.015,0.052,0.073,0.004,0.067,0.068,1.062,0.333,1.019,0.317,187933.29,181219.67,0.02,0.044,0.073,0.021,0.036,0.068,1.1,0.33,1.16,0.32,0.512,4.977,FALSE
134,Ishida_et_al_2012__C00_0.2,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.2,Constant,0,BCR295,295.0,443.0,483.0,218336.09,1734.0,20024813.05,216472.56,216414.42,0.019,0.055,0.068,0.008,0.056,0.056,1.069,0.381,1.07,0.368,202696.34,198879.09,0.03,0.034,0.068,0.023,0.027,0.056,1.14,0.38,1.16,0.37,0.399,0.363,FALSE
135,Ishida_et_al_2012__C00_0.4,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.4,Constant,0,BCR295,295.0,443.0,483.0,218336.09,1734.0,21753797.19,168789.73,174627.59,0.007,0.032,0.034,0.007,0.019,0.028,1.103,0.323,1.051,0.214,157488.61,162457.43,0.017,0.012,0.034,0.012,0.011,0.028,1.18,0.32,1.13,0.21,0.14,0.126,FALSE
136,Ishida_et_al_2012__C15_0.2,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.2,Constant,15,BCR295,295.0,375.0,427.0,184821.75,1734.0,18030672.83,180663.73,181674.64,0.018,0.06,0.073,0.017,0.057,0.061,1.098,0.331,1.045,0.418,171666.43,168313.27,0.033,0.032,0.073,0.028,0.037,0.061,1.16,0.33,1.13,0.42,NA,NA,FALSE
137,Ishida_et_al_2012__C15_0.4,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.4,Constant,15,BCR295,295.0,375.0,427.0,184821.75,1734.0,17581130.43,132946.21,143563.1,0.016,0.019,0.04,0.007,0.032,0.032,1.083,0.285,1.065,0.452,127658.55,130921.57,0.019,0.014,0.04,0.015,0.017,0.032,1.13,0.28,1.17,0.45,NA,NA,FALSE
138,Ishida_et_al_2012__C30_0.2,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.2,Constant,30,BCR295,295.0,375.0,427.0,184821.75,1734.0,17092728.14,175992.57,176159.52,0.017,0.085,0.071,0.018,0.073,0.071,1.11,0.485,1.047,0.432,162978.4,160976.8,0.035,0.052,0.071,0.032,0.047,0.071,1.2,0.48,1.15,0.43,NA,NA,FALSE
139,Ishida_et_al_2012__C30_0.4,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.4,Constant,30,BCR295,295.0,375.0,427.0,184821.75,1734.0,18067230.51,147339.9,143832.24,0.015,0.028,0.04,0.007,0.04,0.032,1.056,0.403,1.051,0.583,138946.53,130485.76,0.02,0.019,0.04,0.017,0.017,0.032,1.12,0.4,1.16,0.58,NA,NA,FALSE
140,Ishida_et_al_2012__C45_0.2,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.2,Constant,45,BCR295,295.0,443.0,483.0,218336.09,1734.0,18217717.76,201257.0,201361.27,0.02,0.094,0.078,0.008,0.092,0.067,1.088,0.5,1.067,0.443,188222.53,184017.09,0.034,0.068,0.078,0.028,0.054,0.067,1.16,0.5,1.17,0.44,NA,NA,FALSE
141,Ishida_et_al_2012__C45_0.4,Ishida,"Ishida, T. (2012). ""Bi-axial Bending Behavior of RHS-columns Including Post-buckling and Deterioration Range"", Proceedings of 15th World Conference of Earthquake Engineering, Lisbon, Portugal, 24-28 September 2012",Not available,DC,3,Cyclic,Symmetric,NR,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.4,Constant,45,BCR295,295.0,443.0,483.0,218336.09,1734.0,18450186.23,161714.51,165004.16,0.016,0.029,0.043,0.006,0.042,0.034,1.082,0.363,1.065,0.543,152745.17,147138.41,0.02,0.02,0.043,0.016,0.021,0.034,1.15,0.36,1.19,0.54,NA,NA,FALSE
142,Kadono_et_al_1994__BX4-8-20,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-180x180x9,180.0,180.0,9.0,9.0,5947.41,28519857.64,69.25,20.0,395118.0,0.3,Constant,0,SS400,205.0,348.0,435.0,137501.06,700.0,19788519.8,127015.43,127015.43,0.067,NA,0.074,0.067,NA,0.074,1.146,0.905,1.146,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
143,Kadono_et_al_1994__BX4-8-30,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-270x270x9,270.0,270.0,9.0,9.0,9187.41,103159555.9,105.96,30.0,919998.0,0.3,Constant,0,SS400,205.0,348.0,435.0,320159.3,1100.0,47381059.19,246635.42,246635.42,0.011,0.102,0.049,0.011,0.102,0.049,1.128,0.677,1.128,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
144,Kadono_et_al_1994__BX4-8-40,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-360x360x9,360.0,360.0,9.0,9.0,12427.41,253062052.56,142.7,40.0,1663578.0,0.3,Constant,0,SS400,205.0,348.0,435.0,578925.14,1400.0,89193363.63,326962.62,326962.62,0.003,0.033,0.019,0.003,0.033,0.019,1.22,0.609,1.22,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
145,Kadono_et_al_1994__BX5-7-15,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-135x135x9,135.0,135.0,9.0,9.0,4327.41,11222307.92,50.92,15.0,214690.5,0.3,Constant,0,SM490,325.0,388.0,554.29,83299.91,500.0,11015055.97,92640.21,92640.21,0.112,0.754,0.18,0.112,0.754,0.18,1.491,0.921,1.491,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
146,Kadono_et_al_1994__BX5-7-25,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-225x225x9,225.0,225.0,9.0,9.0,7567.41,58072106.97,87.6,25.0,630220.5,0.3,Constant,0,SM490,325.0,388.0,554.29,244525.55,900.0,32404200.27,192025.68,192025.68,0.018,0.29,0.054,0.018,0.29,0.054,1.248,0.895,1.248,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
147,Kadono_et_al_1994__BX5-7-35,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-315x315x9,315.0,315.0,9.0,9.0,10807.41,167062704.43,124.33,35.0,1264450.5,0.3,Constant,0,SM490,325.0,388.0,554.29,490606.79,1400.0,63228239.17,350418.91,350418.91,0.006,0.104,0.022,0.006,0.104,0.022,1.054,0.899,1.054,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
148,Kadono_et_al_1994__BX5-8-15,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-135x135x9,135.0,135.0,9.0,9.0,4327.41,11222307.92,50.92,15.0,214690.5,0.3,Constant,0,SM490,325.0,419.0,523.75,89955.32,500.0,12231025.39,93602.35,93602.35,0.084,0.746,0.144,0.084,0.746,0.144,1.313,0.93,1.313,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
149,Kadono_et_al_1994__BX5-8-25,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-225x225x9,225.0,225.0,9.0,9.0,7567.41,58072106.97,87.6,25.0,630220.5,0.3,Constant,0,SM490,325.0,419.0,523.75,264062.39,900.0,33360467.53,203366.34,203366.34,0.015,0.186,0.048,0.015,0.186,0.048,1.17,0.854,1.17,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
150,Kadono_et_al_1994__BX5-8-35,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-315x315x9,315.0,315.0,9.0,9.0,10807.41,167062704.43,124.33,35.0,1264450.5,0.3,Constant,0,SM490,325.0,419.0,523.75,529804.76,1400.0,63360004.47,339147.51,339147.51,0.003,0.043,0.021,0.003,0.043,0.021,1.092,0.714,1.092,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
151,Kadono_et_al_1994__BX5-9-15,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-135x135x9,135.0,135.0,9.0,9.0,4327.41,11222307.92,50.92,15.0,214690.5,0.3,Constant,0,SM490,325.0,497.0,552.22,106701.18,500.0,13949192.13,103399.54,103399.54,0.111,0.002,0.119,0.111,0.002,0.119,1.196,0.858,1.196,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
152,Kadono_et_al_1994__BX5-9-25,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-225x225x9,225.0,225.0,9.0,9.0,7567.41,58072106.97,87.6,25.0,630220.5,0.3,Constant,0,SM490,325.0,497.0,552.22,313219.59,900.0,34920908.76,210526.49,210526.49,0.008,0.137,0.054,0.008,0.137,0.054,1.207,0.71,1.207,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
153,Kadono_et_al_1994__BX5-9-35,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-315x315x9,315.0,315.0,9.0,9.0,10807.41,167062704.43,124.33,35.0,1264450.5,0.3,Constant,0,SM490,325.0,497.0,552.22,628431.9,1400.0,63691542.94,372163.34,372163.34,0.003,0.055,0.028,0.003,0.055,0.028,1.074,0.638,1.074,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
154,Kadono_et_al_1994__BX6-8-14,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-126x126x9,126.0,126.0,9.0,9.0,4003.41,8944677.93,47.27,14.0,185166.0,0.3,Constant,0,SM570,460.0,466.0,582.5,86287.36,500.0,10031828.17,93592.73,93592.73,0.083,0.828,0.144,0.083,0.828,0.144,1.299,0.938,1.299,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
155,Kadono_et_al_1994__BX6-8-22,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-198x198x9,198.0,198.0,9.0,9.0,6595.41,38686485.42,76.59,22.0,482598.0,0.3,Constant,0,SM570,460.0,466.0,582.5,224890.67,800.0,23425788.2,195171.98,195171.98,0.021,0.185,0.062,0.021,0.185,0.062,1.184,0.822,1.184,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
156,Kadono_et_al_1994__BX6-8-30,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-270x270x9,270.0,270.0,9.0,9.0,9187.41,103159555.9,105.96,30.0,919998.0,0.3,Constant,0,SM570,460.0,466.0,582.5,428719.07,1200.0,43786743.54,330743.36,330743.36,0.008,0.1,0.043,0.008,0.1,0.043,1.069,0.729,1.069,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
