Elongation [mm],Lode angle
0.06,-0.5414192392817209
0.054,-0.5389049790268172
0.048,-0.5363995959787022
0.042,-0.5339024821307413
0.036,-0.531413306368913
0.03,-0.5289331120370553
0.024,-0.5264620838703019
0.018,-0.5240008969385997
0.012,-0.521548695825783
0.006,-0.5191052522498181
0.0,-0.5166729112627709
0.006,-0.3842817036493266
0.012,0.15911006082231158
0.018,0.40735760564833257
0.024,0.7094505901308943
0.03,0.17834700542131948
0.036,0.09046259501755974
0.042,0.13635877477100958
0.048,0.19101809682853765
0.054,0.20491495093497528
0.06,0.24609786043456933
0.066,0.30384824355263845
0.072,0.35713200773431286
0.078,0.4018739890313607
0.084,0.43697709744754576
0.09,0.4620767575800112
0.096,0.48184038407788227
0.102,0.49852763143583
0.108,0.5131087921572859
0.114,0.526093974906881
0.12,0.5377152881775205
0.126,0.5480021056690934
0.132,0.5563549784285706
0.138,0.5620862223078763
0.144,0.566690855404286
0.15,0.5708197818628723
0.156,0.5746253286728904
0.162,0.5783161646505983
0.168,0.5819936246096507
0.174,0.5856657166156656
0.18,0.589419299483713
0.186,0.5932775490067601
0.192,0.5971980596275835
0.198,0.6011993327310682
0.204,0.6052588345465191
0.21,0.6093643565252237
0.216,0.6134988748667151
0.222,0.6176606691704037
0.228,0.6218314833321122
0.234,0.626010658450442
0.24,0.6301782769816245
0.246,0.6343210149338381
0.252,0.638427653767762
0.258,0.6424897382284783
0.264,0.6465028228880756
0.27,0.6504617190342062
0.276,0.6543667151193465
0.282,0.6582148038259598
0.288,0.6620063638512842
0.294,0.6657427786192138
0.3,0.6694262573799102
0.306,0.6730579920382929
0.312,0.6766419165559101
0.318,0.6801797916074613
0.324,0.683675856362234
0.33,0.6871330063379903
0.336,0.6905552119469194
0.342,0.693944467918907
0.348,0.6973055947033802
0.354,0.7006421079114742
0.36,0.703956774929964
0.366,0.7072525417160987
0.372,0.710532876214634
0.378,0.713799792579117
0.384,0.71705704194167
0.39,0.7203054516684352
0.396,0.7235450828434882
0.402,0.7267768671545518
0.408,0.7300033949497787
0.414,0.7332242976057994
0.42,0.7364434683532938
0.426,0.7396613652812335
0.432,0.7428804011714565
0.438,0.7461009920325885
0.444,0.7493261523330581
0.45,0.7525550622125747
0.456,0.7557911652341606
0.462,0.7590328856997662
0.468,0.7622822945953137
0.474,0.7655383617270919
